-0.005000	255.180095
-0.004900	255.000000
-0.004800	255.000000
-0.004700	255.000000
-0.004600	255.000000
-0.004500	255.000000
-0.004400	255.000000
-0.004300	255.000000
-0.004200	255.000000
-0.004100	255.000000
-0.004000	255.000000
-0.003900	255.000000
-0.003800	255.000000
-0.003700	255.000000
-0.003600	255.000000
-0.003500	255.000000
-0.003400	255.000000
-0.003300	255.000000
-0.003200	255.000000
-0.003100	255.000000
-0.003000	255.000000
-0.002900	255.000000
-0.002800	255.000000
-0.002700	255.000000
-0.002600	255.000000
-0.002500	255.000000
-0.002400	255.000000
-0.002300	255.000000
-0.002200	255.000000
-0.002100	255.000000
-0.002000	255.000000
-0.001900	255.000000
-0.001800	255.000000
-0.001700	255.000000
-0.001600	255.000000
-0.001500	255.000000
-0.001400	255.000000
-0.001300	255.000000
-0.001200	255.000000
-0.001100	255.000000
-0.001000	255.000000
-0.000900	255.000000
-0.000800	255.000000
-0.000700	255.000000
-0.000600	255.000000
-0.000500	255.000000
-0.000400	255.000000
-0.000300	255.000000
-0.000200	255.000000
-0.000100	255.000000
0.000000	255.000000
0.000100	255.000000
0.000200	255.000000
0.000300	255.000000
0.000400	255.000000
0.000500	255.000000
0.000600	255.000000
0.000700	255.000000
0.000800	255.000000
0.000900	255.000000
0.001000	255.000000
0.001100	255.000000
0.001200	255.000000
0.001300	255.000000
0.001400	255.000000
0.001500	255.000000
0.001600	255.000000
0.001700	255.000000
0.001800	255.000000
0.001900	255.000000
0.002000	255.000000
0.002100	255.000000
0.002200	255.000000
0.002300	255.000000
0.002400	255.000000
0.002500	255.000000
0.002600	255.000000
0.002700	255.000000
0.002800	255.000000
0.002900	255.000000
0.003000	255.000000
0.003100	255.000000
0.003200	255.000000
0.003300	255.000000
0.003400	255.000000
0.003500	255.000000
0.003600	255.000000
0.003700	255.000000
0.003800	255.000000
0.003900	255.000000
0.004000	255.000000
0.004100	255.000000
0.004200	255.000000
0.004300	255.000000
0.004400	255.000000
0.004500	255.000000
0.004600	255.000000
0.004700	255.000000
0.004800	255.000000
0.004900	255.000000
0.005000	255.180095

-0.005000	256.033572
-0.004900	255.857541
-0.004800	255.702180
-0.004700	255.567112
-0.004600	255.451519
-0.004500	255.354191
-0.004400	255.273613
-0.004300	255.208047
-0.004200	255.155639
-0.004100	255.114502
-0.004000	255.082809
-0.003900	255.058849
-0.003800	255.041080
-0.003700	255.028159
-0.003600	255.018947
-0.003500	255.012511
-0.003400	255.008104
-0.003300	255.005149
-0.003200	255.003207
-0.003100	255.001958
-0.003000	255.001172
-0.002900	255.000687
-0.002800	255.000394
-0.002700	255.000222
-0.002600	255.000122
-0.002500	255.000066
-0.002400	255.000035
-0.002300	255.000018
-0.002200	255.000009
-0.002100	255.000004
-0.002000	255.000002
-0.001900	255.000001
-0.001800	255.000000
-0.001700	255.000000
-0.001600	255.000000
-0.001500	255.000000
-0.001400	255.000000
-0.001300	255.000000
-0.001200	255.000000
-0.001100	255.000000
-0.001000	255.000000
-0.000900	255.000000
-0.000800	255.000000
-0.000700	255.000000
-0.000600	255.000000
-0.000500	255.000000
-0.000400	255.000000
-0.000300	255.000000
-0.000200	255.000000
-0.000100	255.000000
0.000000	255.000000
0.000100	255.000000
0.000200	255.000000
0.000300	255.000000
0.000400	255.000000
0.000500	255.000000
0.000600	255.000000
0.000700	255.000000
0.000800	255.000000
0.000900	255.000000
0.001000	255.000000
0.001100	255.000000
0.001200	255.000000
0.001300	255.000000
0.001400	255.000000
0.001500	255.000000
0.001600	255.000000
0.001700	255.000000
0.001800	255.000000
0.001900	255.000001
0.002000	255.000002
0.002100	255.000004
0.002200	255.000009
0.002300	255.000018
0.002400	255.000035
0.002500	255.000066
0.002600	255.000122
0.002700	255.000222
0.002800	255.000394
0.002900	255.000687
0.003000	255.001172
0.003100	255.001958
0.003200	255.003207
0.003300	255.005149
0.003400	255.008104
0.003500	255.012511
0.003600	255.018947
0.003700	255.028159
0.003800	255.041080
0.003900	255.058849
0.004000	255.082809
0.004100	255.114502
0.004200	255.155639
0.004300	255.208047
0.004400	255.273613
0.004500	255.354191
0.004600	255.451519
0.004700	255.567112
0.004800	255.702180
0.004900	255.857541
0.005000	256.033572

-0.005000	256.410942
-0.004900	256.236708
-0.004800	256.076903
-0.004700	255.931424
-0.004600	255.800006
-0.004500	255.682230
-0.004400	255.577535
-0.004300	255.485241
-0.004200	255.404571
-0.004100	255.334670
-0.004000	255.274633
-0.003900	255.223532
-0.003800	255.180431
-0.003700	255.144413
-0.003600	255.114596
-0.003500	255.090145
-0.003400	255.070286
-0.003300	255.054313
-0.003200	255.041591
-0.003100	255.031557
-0.003000	255.023723
-0.002900	255.017667
-0.002800	255.013033
-0.002700	255.009523
-0.002600	255.006891
-0.002500	255.004938
-0.002400	255.003504
-0.002300	255.002462
-0.002200	255.001713
-0.002100	255.001180
-0.002000	255.000804
-0.001900	255.000543
-0.001800	255.000363
-0.001700	255.000240
-0.001600	255.000157
-0.001500	255.000102
-0.001400	255.000065
-0.001300	255.000041
-0.001200	255.000026
-0.001100	255.000016
-0.001000	255.000010
-0.000900	255.000006
-0.000800	255.000004
-0.000700	255.000002
-0.000600	255.000001
-0.000500	255.000001
-0.000400	255.000000
-0.000300	255.000000
-0.000200	255.000000
-0.000100	255.000000
0.000000	255.000000
0.000100	255.000000
0.000200	255.000000
0.000300	255.000000
0.000400	255.000000
0.000500	255.000001
0.000600	255.000001
0.000700	255.000002
0.000800	255.000004
0.000900	255.000006
0.001000	255.000010
0.001100	255.000016
0.001200	255.000026
0.001300	255.000041
0.001400	255.000065
0.001500	255.000102
0.001600	255.000157
0.001700	255.000240
0.001800	255.000363
0.001900	255.000543
0.002000	255.000804
0.002100	255.001180
0.002200	255.001713
0.002300	255.002462
0.002400	255.003504
0.002500	255.004938
0.002600	255.006891
0.002700	255.009523
0.002800	255.013033
0.002900	255.017667
0.003000	255.023723
0.003100	255.031557
0.003200	255.041591
0.003300	255.054313
0.003400	255.070286
0.003500	255.090145
0.003600	255.114596
0.003700	255.144413
0.003800	255.180431
0.003900	255.223532
0.004000	255.274633
0.004100	255.334670
0.004200	255.404571
0.004300	255.485241
0.004400	255.577535
0.004500	255.682230
0.004600	255.800006
0.004700	255.931424
0.004800	256.076903
0.004900	256.236708
0.005000	256.410942

-0.005000	256.696746
-0.004900	256.523873
-0.004800	256.362648
-0.004700	256.213035
-0.004600	256.074904
-0.004500	255.948039
-0.004400	255.832144
-0.004300	255.726847
-0.004200	255.631708
-0.004100	255.546234
-0.004000	255.469883
-0.003900	255.402079
-0.003800	255.342220
-0.003700	255.289692
-0.003600	255.243878
-0.003500	255.204163
-0.003400	255.169949
-0.003300	255.140659
-0.003200	255.115743
-0.003100	255.094682
-0.003000	255.076995
-0.002900	255.062237
-0.002800	255.050005
-0.002700	255.039931
-0.002600	255.031691
-0.002500	255.024995
-0.002400	255.019591
-0.002300	255.015258
-0.002200	255.011809
-0.002100	255.009080
-0.002000	255.006937
-0.001900	255.005266
-0.001800	255.003971
-0.001700	255.002975
-0.001600	255.002214
-0.001500	255.001637
-0.001400	255.001202
-0.001300	255.000877
-0.001200	255.000635
-0.001100	255.000457
-0.001000	255.000327
-0.000900	255.000232
-0.000800	255.000164
-0.000700	255.000115
-0.000600	255.000080
-0.000500	255.000056
-0.000400	255.000039
-0.000300	255.000028
-0.000200	255.000021
-0.000100	255.000017
0.000000	255.000016
0.000100	255.000017
0.000200	255.000021
0.000300	255.000028
0.000400	255.000039
0.000500	255.000056
0.000600	255.000080
0.000700	255.000115
0.000800	255.000164
0.000900	255.000232
0.001000	255.000327
0.001100	255.000457
0.001200	255.000635
0.001300	255.000877
0.001400	255.001202
0.001500	255.001637
0.001600	255.002214
0.001700	255.002975
0.001800	255.003971
0.001900	255.005266
0.002000	255.006937
0.002100	255.009080
0.002200	255.011809
0.002300	255.015258
0.002400	255.019591
0.002500	255.024995
0.002600	255.031691
0.002700	255.039931
0.002800	255.050005
0.002900	255.062237
0.003000	255.076995
0.003100	255.094682
0.003200	255.115743
0.003300	255.140659
0.003400	255.169949
0.003500	255.204163
0.003600	255.243878
0.003700	255.289692
0.003800	255.342220
0.003900	255.402079
0.004000	255.469883
0.004100	255.546234
0.004200	255.631708
0.004300	255.726847
0.004400	255.832144
0.004500	255.948039
0.004600	256.074904
0.004700	256.213035
0.004800	256.362648
0.004900	256.523873
0.005000	256.696746

-0.005000	256.935073
-0.004900	256.763335
-0.004800	256.601586
-0.004700	256.449813
-0.004600	256.307943
-0.004500	256.175846
-0.004400	256.053337
-0.004300	255.940180
-0.004200	255.836090
-0.004100	255.740740
-0.004000	255.653767
-0.003900	255.574776
-0.003800	255.503347
